PG.ProteinGroups	PG.ProteinDescriptions	[1] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_10.raw.PG.Quantity	[2] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_11.raw.PG.Quantity	[3] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_12.raw.PG.Quantity	[4] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_13.raw.PG.Quantity	[5] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_14.raw.PG.Quantity	[6] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_15.raw.PG.Quantity	[7] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_16.raw.PG.Quantity	[8] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_17.raw.PG.Quantity	[9] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_18.raw.PG.Quantity	[10] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_19.raw.PG.Quantity	[11] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_20.raw.PG.Quantity	[12] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_21.raw.PG.Quantity	[13] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_22.raw.PG.Quantity	[14] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_23.raw.PG.Quantity	[15] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_24.raw.PG.Quantity	[16] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_25.raw.PG.Quantity	[17] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_26.raw.PG.Quantity	[18] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_27.raw.PG.Quantity	[19] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_37.raw.PG.Quantity	[20] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_38.raw.PG.Quantity	[21] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_39.raw.PG.Quantity	[22] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_40.raw.PG.Quantity	[23] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_41.raw.PG.Quantity	[24] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_42.raw.PG.Quantity	[25] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_43.raw.PG.Quantity	[26] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_44.raw.PG.Quantity	[27] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_45.raw.PG.Quantity	[28] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_49.raw.PG.Quantity	[29] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_50.raw.PG.Quantity	[30] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_51.raw.PG.Quantity	[31] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_52.raw.PG.Quantity	[32] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_53.raw.PG.Quantity
A0A0B5ES35	D-3-phosphoglycerate dehydrogenase	6770862.5	5773563.5	6222583.5	6947950.5	6000127	6585433.5	5312455.5	4461155	5166608	4779836.5	4965281	4487244.5	6812851	5017165	6592627.5	2112977	3020196.75	3180288.75	8798505	10717361	9182076	14753414	15142377	4938054.5	4651114	5455303.5	3517168.5	6702735.5	7858145.5	4125090	4043277.75	5314509
A0A0B5ES36	Sugar ABC transporter permease	153856.015625	80114.2265625	126913.8671875	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	90070.40625	86659.9140625	95216.1875	14633.330078125	Filtered	8392.359375	Filtered	Filtered	Filtered	4272051	8266132	7740380.5	37589.0546875	60790.1328125	17138.86328125	17704.638671875	Filtered	20929.3515625	57901.7890625	38218.875	21827.341796875	Filtered	Filtered
A0A0B5ES42	Ribose-5-phosphate isomerase B	31383.828125	Filtered	Filtered	Filtered	Filtered	Filtered	15589.2041015625	23674.556640625	34306.46875	37919.2578125	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	92470.328125	95155.328125	84305.0078125	Filtered	Filtered	Filtered	69824.40625	84418.28125	59292.98828125
A0A0B5ES51	Malate synthase	152484.21875	226359.546875	195264.953125	83471.7421875	103847.6328125	101751.8828125	68475.1015625	84034.453125	56727.5625	139496.65625	87679.90625	172870.828125	92293.875	102938.4296875	116516.4765625	232135.25	74674.7421875	35767.16015625	226834.75	174265.640625	168640.984375	106272.34375	76036.7109375	71052.4140625	73198.8203125	100103.484375	88562.4296875	72864.0078125	47039.4921875	112330.0859375	91928.25	110400.59375
A0A0B5ES67	Penicillin-binding protein	Filtered	119385.296875	52700.08984375	95022.3203125	166064.390625	119529.4453125	117071.1640625	125952.984375	134075.953125	36773.625	31694.125	1.6118358373641968	100706.2734375	51364.20703125	132623.53125	Filtered	44082.16796875	87730.21875	116898.671875	89539.8125	113164.9765625	143667.578125	74116.34375	13668.880859375	Filtered	16426.662109375	103570.9921875	96189.984375	92805.8046875	27322.552734375	81103.59375	114.77423858642578
A0A0B5ES69	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	520530.15625	787562.9375	1016562.4375	3056942.5	1801088	1878689.375	1687610.5	1704984.625	1784424.5	1002583.1875	1060295.875	492761.03125	2413087.25	1823087	2478963.25	1797050.625	1675080.875	1475076.25	1159382.625	1783425.75	1369178.375	2266709	2375049	1885220	2049970.625	2170029.5	2321664	2977984.25	2568226.5	2030266.5	1795309.75	1984315.75
A0A0B5ES72	Phosphodiesterase	87808.578125	24659.3359375	31120.294921875	23705.25390625	31617.865234375	9629.9931640625	37223.53125	20810.28515625	29369.8203125	21020.462890625	31713.30078125	22966.744140625	15543.0869140625	25647.259765625	20729.875	3.693883180618286	15266.564453125	4396	75466.5	126326.640625	157865.328125	12040.103515625	8637.7236328125	49474.54296875	58562.94140625	48395.91015625	48064.71875	14514.779296875	16893.126953125	69389.703125	78328.8203125	66942.625
A0A0B5ES78	Cysteine--tRNA ligase	393858.09375	706473.3125	706534	210859.28125	177266.6875	158679.296875	175993.84375	98915.359375	125559.2109375	344682.09375	352340.75	237559.8125	248993.390625	232651.703125	222286.203125	132043.09375	74332.828125	201149.859375	1108187.125	3113042.5	2875046	161693.828125	148216.09375	88684.4765625	79840.9140625	77404.2109375	95554.84375	181052.640625	166097.59375	112210.1484375	96811.9375	103091.1328125
A0A0B5ES79	GTPase Obg	309592.875	371111.875	330514.25	318225.375	271116.78125	550151	364951.375	482461.125	357023.59375	402004.5625	399666.5	319895.34375	332658.40625	353785.59375	225593.015625	511596.34375	282265.21875	389451.8125	321732.25	800814.0625	428247.5625	257077.71875	250181.515625	337704.5625	266356.90625	379182.0625	247862.0625	347031.03125	395509.125	352697.3125	373335.0625	257067.84375
A0A0B5ES86	Gamma-glutamyl phosphate reductase	252161.5	205103.921875	246547.71875	678915.9375	576030.5625	418251.75	285505.84375	259031.8125	272881.28125	290102.3125	265303.21875	284225.0625	441989.65625	485906.28125	563146.625	174324	102161.5625	160928.171875	380625.71875	161879.125	332763.84375	285433.15625	130158.1796875	216890.8125	239981.890625	212960.5	260690.578125	238588.921875	191619.09375	235866.234375	273092.09375	276904.1875
A0A0B5ES97	AMP-binding domain protein	1394429.5	1570660.25	1524275.625	80271.484375	63073.70703125	82883.140625	87342.484375	73547.3359375	94310.359375	1449414.875	1343251.875	1443963.625	66815.421875	29623.66015625	98158.6171875	31565.41015625	51965.47265625	71235.3359375	1727934.375	3100064.25	2961461	207002.5625	857056.375	177002.28125	207342.84375	203381.21875	127046.1640625	86746.1953125	113570.875	198722.921875	192717.46875	178563.78125
A0A0B5ESA9	Aminomethyltransferase	757600.125	473347.875	353704.03125	568741.4375	469797.59375	766805.75	391790.28125	395718.25	316350.34375	316081.125	209756.6875	278931.15625	563429.8125	404486.34375	414403.5	473590.71875	328249.40625	538285.4375	171841.03125	204167.125	916670.5625	894491.4375	759521.3125	515607.5625	552527.375	385866.0625	324632.9375	728430.375	829785.75	369849.28125	305985.09375	334226.53125
A0A0B5ESB2	DNA polymerase III, delta subunit	476419.90625	654138.625	906152.125	74697.6640625	40478.90234375	44492.93359375	5001557	4857587.5	6016179.5	344619.125	439207.78125	261137.859375	32172.37109375	37774.2421875	36854.23046875	817216.75	2179576	423069.28125	Filtered	Filtered	Filtered	49166.41015625	61566.1953125	1557721.875	1723892.25	2798021.5	43712.35546875	32441.3203125	99458.078125	3446355.75	4093040	5365226
A0A0B5ESC2	Chaperone protein DnaJ	92307.515625	70424.4140625	82882.1875	397774.53125	394436.40625	308882.5625	290174.125	232553.046875	231310.359375	69371.4609375	96540.546875	116478.2578125	275274.75	313187.84375	315007.28125	182578.265625	226002.75	212332.5625	222908.859375	60362.25	598525.0625	353372.03125	339824.6875	330803.78125	431291.625	284452.8125	352838.875	231269.734375	205089.03125	260633.96875	299670.4375	286174.5625
A0A0B5ESC7	Molybdopterin synthase sulfur carrier subunit	83274.1640625	140906.296875	80469.90625	86061.140625	265154.53125	1427018.625	408416.8125	660811.125	1927027.25	93231.890625	52591.54296875	81846.0390625	2368665.5	4139894.25	637270.25	24037952	3251764.5	12812138	Filtered	Filtered	Filtered	150757.0625	328772.96875	Filtered	Filtered	62146.19140625	35407.2109375	885603.5625	3563650.5	Filtered	84580.5703125	Filtered
A0A0B5ESC8	Tricorn protease homolog	3905634.5	3919089.25	4151906.75	3005014.75	2550475	2537796.5	747675.25	824624.4375	869525.125	2796924.25	2535448.75	1649254.25	3052073.5	2199656.25	2667190.25	2633917.75	1655872.5	1404658.5	2148397	1063774.5	1218271.5	2889083	2746577.75	2639950.25	2949784.25	2386927.25	1665887.375	3594593.5	3029679.5	2189122.25	2053911.375	1733014.75
A0A0B5ESD1	Putative aldo/keto reductase	6959.6533203125	14911.4658203125	9114.8349609375	22444.7265625	89907.28125	137084.140625	258517.734375	229496.125	340054.1875	53529.828125	46566.1328125	31341.48046875	111431.5078125	2696.111572265625	76054.359375	53695.171875	90499.25	764.0816040039062	Filtered	Filtered	Filtered	50762.83203125	41280.9140625	52646.890625	45013.7890625	16403.62109375	90110.5703125	59154.23828125	25412.408203125	82934.9296875	40841.13671875	51663.68359375
A0A0B5ESD3	Regulatory protein	119523.3671875	202502.015625	186861.515625	18473.716796875	13346.529296875	6657.80517578125	11216.0263671875	14771.4345703125	21615.5390625	119474	95832.7890625	91116.40625	7249.1787109375	18241.1171875	9451.08984375	15222.287109375	40996.5546875	10415.55078125	665924.5	2042105.75	2075388.5	27160.81640625	26649.8828125	44701.9140625	22256.373046875	30416.94140625	47846.01953125	20425.533203125	23074.5234375	32693.150390625	43894.84375	33307.91015625
A0A0B5ESD4	6-phospho-beta-glucosidase	Filtered	99885.25	134223	117322.546875	66697.5859375	3607.79931640625	85909.21875	81356.4453125	99032.71875	103531.6328125	45406.45703125	96142.9453125	27022.119140625	12555.1025390625	153780.59375	2.7044730186462402	118926.625	1.388368844985962	155189.515625	341388.3125	105526.078125	180754.234375	88067.203125	154351.21875	146132.578125	232021.625	351059.6875	111081.609375	90990.2734375	301792.09375	237837.59375	215124.1875
A0A0B5ESD8	Hydrolase	270695.5625	274633	281149.90625	252849.4375	259239.4375	467846.40625	421906.125	393781.9375	1217166.75	276704.96875	132277.78125	180157.46875	153755.78125	163726.421875	223715.40625	Filtered	693995.0625	Filtered	Filtered	Filtered	Filtered	134893.265625	148677.234375	66117.484375	57753.0625	124845.34375	159154.265625	147527.1875	278763.625	42411.15234375	120334.375	Filtered
A0A0B5ESE5	GTPase Era	136747.578125	105920.671875	154258.28125	175096.34375	151441.53125	114474.4375	128159.1875	110247.6640625	149722.265625	220637.859375	187676.765625	186179.234375	127778.234375	123911.96875	128342.4140625	86579.921875	120023.265625	159676.203125	162270.359375	79590.09375	147030.359375	177771.828125	180402.46875	151816.6875	131304.5	171051.765625	191214.59375	207404.03125	162464.078125	156430.671875	201301.421875	175536.28125
A0A0B5ESI3	Phosphoserine transaminase	Filtered	Filtered	Filtered	173970.953125	148299.75	79693.96875	56982.91796875	192561.953125	132043.828125	Filtered	Filtered	29017.650390625	79938.8125	55414.0078125	89634.3359375	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	176727.171875	65874.4453125	115904.4921875	99140.875	128174.1953125	101447.671875	72734.1484375	85628.7421875	91738.09375	297124.59375	159634.8125
A0A0B5ESJ0	Methylmalonyl-CoA mutase, alpha subunit	646276.8125	491425.3125	557628.1875	631813.3125	479500.5625	370652.53125	884965.1875	719851.25	760714	314655.8125	349384.53125	311550.0625	179038.5	131386.578125	173026.5625	258240.890625	215495.21875	202568.9375	667171.125	853418.625	525892.6875	632191	379097.125	1004248.1875	1057106.25	1065713.625	463806.875	68221	112460.3828125	413239.0625	459084.46875	518797.375
A0A0B5ESJ1	Methylcrotonoyl-CoA carboxylase	2520.0869140625	5523.57470703125	Filtered	6775.69580078125	407.40960693359375	4464.82568359375	NaN	6305.08935546875	Filtered	1531.1934814453125	Filtered	3482.236328125	3965.05322265625	9906.333984375	12003.8837890625	279008.0625	81376.359375	71770.8359375	Filtered	Filtered	Filtered	18554.302734375	14600.4521484375	49718.64453125	38096.546875	40979.51953125	14519.9423828125	9837.234375	11256.5849609375	95510.8046875	91039.1171875	62781.578125
A0A0B5ESJ7	Iron dependent regulatory protein	489166.84375	833228.5	637192.8125	621748	588325.875	532059.8125	342778.71875	434131.15625	432814.875	710976.3125	684931.0625	815445.1875	323445.4375	113151.9609375	538482.0625	376419.625	293452.96875	499562.53125	1948244.125	3337807.5	3608020.25	729104.125	1444023.375	744900.625	647644.1875	528178.6875	564033.9375	769566.5	898415.1875	523207.8125	593366.5	333717.09375
A0A0B5ESJ8	Acetate kinase	157670.75	123082.6796875	141695.671875	45048.05078125	63119.16015625	38854.57421875	23863.21875	69642.8125	52953.28125	163254.625	164377.078125	165683.109375	38091.1484375	38033.859375	48993.76171875	83058.46875	86614.390625	34752.55859375	190278.34375	87502.046875	91720.265625	57165.50390625	116156.6171875	47904.703125	Filtered	60598.171875	129062.125	62970.53515625	52637.0546875	94832.984375	68749.796875	Filtered
A0A0B5ESK2	Transcriptional regulator	170502.90625	285798.59375	2.2078499794006348	83463.2109375	46537.984375	89436.765625	151442.953125	113211.8515625	50404.265625	139664.328125	145873.78125	161798.703125	65487.66015625	43074.109375	78518.4609375	2667.207763671875	100654.3359375	43999.734375	189.67584228515625	Filtered	Filtered	27922.818359375	71865.6484375	55876.38671875	65578.8125	94564.6171875	10641.478515625	39176.0078125	48911.3515625	428347.1875	697608.1875	31157.61328125
A0A0B5ESK7	Formyltetrahydrofolate deformylase	1146887	604276.125	488264.96875	83456.671875	143720.53125	55736.640625	107837.5078125	61810.2265625	27090.1953125	799513.3125	351549.84375	369277.875	105263.734375	150197.71875	299351.5625	Filtered	Filtered	194049.28125	1271006.375	2260510.75	1893861.75	220584.234375	107444.4140625	Filtered	Filtered	25471.052734375	71125.375	73123.3046875	55851.37109375	Filtered	40395.08984375	79154.0546875
A0A0B5ESK8	Regulator protein	5.9011945724487305	NaN	2.82763409614563	11.073834419250488	2.547461986541748	Filtered	14.991850852966309	16.15252685546875	3.131455183029175	NaN	NaN	2.356886386871338	3.7801408767700195	6.039580821990967	0.43832454085350037	0.001558435964398086	0.0014771288260817528	0.0009146559750661254	0.0006577599560841918	22.179176330566406	Filtered	Filtered	NaN	NaN	Filtered	NaN	3.7326745986938477	Filtered	Filtered	0.000833209021948278	0.0006220596842467785	0.0009880937868729234
A0A0B5ESL0	Acyl-CoA dehydrogenase	1.3903104066848755	1.593430519104004	2.2546443939208984	NaN	1095.3089599609375	NaN	21546.015625	28087.84765625	6771.33984375	NaN	4209.63232421875	1.4493157863616943	19532.275390625	1.6121714115142822	1.5084693431854248	Filtered	Filtered	Filtered	2.2112298011779785	Filtered	Filtered	NaN	21598.82421875	70566.8125	42964.74609375	6744.27978515625	10371.2861328125	6565.0341796875	16219.734375	95403.1875	160382.953125	56246.96875
A0A0B5ESL2	AIM24 family protein	20549.712890625	Filtered	19782.884765625	Filtered	Filtered	Filtered	110840.1171875	Filtered	Filtered	5303.71435546875	18315.974609375	NaN	33848.46484375	Filtered	Filtered	Filtered	Filtered	Filtered	220300.546875	425800.03125	Filtered	45060.25	20907.23046875	Filtered	Filtered	33329.30078125	Filtered	Filtered	6026.14599609375	Filtered	Filtered	Filtered
A0A0B5ESL3	Adenylyl-sulfate kinase	81350.3046875	87866.765625	179141.046875	641982.625	476582.21875	246805.671875	512679.09375	219813.546875	409423.8125	126037.7109375	172632.03125	179257.15625	275902.59375	264804.1875	304269.78125	873842.8125	1364640	1035792.125	538084.25	230857.609375	172771.5625	526662.5	339523.5	1066282.875	1021933.625	788704.5625	1166761.375	605429.5	567547.8125	1781827.375	1280144.125	1457679.75
A0A0B5ESL7	ABC transporter, permease	51879.35546875	48339.65234375	67213.71875	10648.4365234375	Filtered	Filtered	Filtered	NaN	Filtered	15322.359375	13931.7158203125	22272.873046875	NaN	0.8727462291717529	154.4707794189453	Filtered	Filtered	Filtered	502342.03125	748714.125	960860.9375	12258.0234375	5307.21826171875	3197.510498046875	34.39042663574219	Filtered	6332.11962890625	NaN	6547.6396484375	4353.05419921875	NaN	10139.1494140625
A0A0B5ESM3	ABC transporter	283497.46875	101666.421875	148164	206295.140625	37497.23046875	238242.109375	130849.3203125	136670.375	195624.828125	92679.703125	118471.515625	147899.328125	40869.6484375	16333	267813.71875	291918.5	594011.9375	421986.90625	369634.6875	506148.875	1809187.125	277395.53125	321648.125	307743.25	316182.46875	299060.53125	197763.21875	100329.4453125	86288.703125	492442.1875	281591.59375	404898.625
A0A0B5ESM4	Large Ala/Glu-rich protein	77193.359375	45955.1484375	49563.84765625	308954.03125	249083.03125	195965.6875	194072.59375	206255.265625	225127.4375	78314.34375	100665.4609375	63690.26171875	259277.0625	215105.4375	273866.5	249004.734375	337559.75	272281.1875	331886.40625	547834.9375	668364.4375	227580.453125	149668.5	202364.78125	225359.578125	222078.625	194617.125	186798.890625	174971.9375	280615.3125	227416.5625	242397.96875
A0A0B5ESN2	Glycogen debranching enzyme	147948.125	228772.640625	311471.40625	357631.96875	282403.6875	332784.6875	349177.03125	333781.09375	401321.875	250118.046875	73377.34375	110017.1640625	194079.359375	208487.5	271197.28125	689488.8125	430255.28125	400020.71875	352843.125	Filtered	Filtered	340558.5	204351.9375	291051.96875	357138.59375	354269.71875	329268.34375	375396.34375	308240.46875	542518.875	408426.40625	414783.84375
A0A0B5ESN3	DNA-binding protein	478551.71875	487605.75	534755.125	1001123.5	1027381.0625	1147346.25	2013616.75	1834799.5	1497269.5	510891.09375	549048.125	343279.4375	924156.5625	947871.0625	942864	1117806.25	1391017.5	825883.9375	513246.90625	346376.46875	228397.640625	916980.5	687527.125	1164519.375	962069.375	1613149.25	978614.5625	1080331.375	970128.25	1266342.625	1314130.75	1333609.875
A0A0B5ESQ5	Secreted/membrane protein	130709.3671875	69463.9453125	126926.375	208867.921875	181673.953125	121374.75	Filtered	7509.576171875	85558.7109375	98999.1015625	121232.796875	91121.3203125	148808.640625	44832.25390625	268926.625	Filtered	25504.021484375	Filtered	338057.4375	203714.640625	327449.28125	561182.4375	248261.84375	412907.90625	Filtered	343285.53125	274098.0625	433622.71875	255562	507338.03125	439233.84375	150813.84375
A0A0B5ESR5	DUF3710 domain-containing protein	440437.0625	339121.6875	518127.90625	1390848.25	1266529.375	1100465.875	871573.125	760431.125	944159.1875	413836.03125	430219.96875	495417.375	1038224.625	1064022.125	1223877.25	1205959.75	777198.1875	884734.5	903718.5625	1657100.5	1062821.375	1185485.25	922790.8125	884833.4375	1119313.875	973260	637679.375	1125406.125	1129995.25	966789.125	958891.625	971045.5625
A0A0B5ESR6	Release factor glutamine methyltransferase	449380.25	290239.3125	550001.5625	102256.1796875	130019.8046875	109366.28125	140795.21875	154192.484375	197824.015625	318128.3125	217959.9375	266526.84375	132506.84375	105380.3984375	98425.9140625	138083.15625	264490.59375	223270.375	139296.53125	481.44189453125	113563.78125	68726.1484375	48592.18359375	114905.578125	162464.84375	114539.8828125	81208.3203125	77124.2734375	121280.09375	77721.3515625	151703.859375	101693.875
A0A0B5ESR8	Ribonuclease	169662.3125	96636.71875	100927.3984375	213100.375	147898.265625	142808.734375	188183.046875	160852.375	73241.765625	183222.8125	267930.375	126892.015625	153600.71875	93127.4921875	152035.3125	179170.78125	173724.9375	414527.4375	95889.9453125	252184.71875	1045265.8125	69748.3203125	202383.90625	267739.75	188957.90625	200440.015625	128553.1640625	73841.921875	221721.234375	182375.28125	239928.75	143025.546875
A0A0B5ESR9	DUF4193 domain-containing protein	16958.638671875	40068.84375	21066.482421875	61221.09765625	56747.046875	144029.03125	293666.65625	411670.75	285587.25	21403.5	22445.88671875	14463.287109375	103547.078125	129442.6875	51980.84375	660047.3125	229197.890625	357453.84375	56.43327331542969	Filtered	Filtered	68792.2421875	41666.66015625	90147.84375	134479.90625	148448.421875	207613.234375	84400.5703125	163088.171875	118405.1328125	133747.078125	50725.16015625
A0A0B5ESS2	Inositol-1-monophosphatase	104800.5703125	158394.90625	194580.984375	494198.34375	476838.90625	336040.34375	425169.59375	326709.125	300091.40625	189202.84375	267905.9375	176401.875	485816.375	414489.8125	450588.625	23252.197265625	1022585.3125	294873.46875	152668.84375	149165.125	207501.140625	648717.4375	734134.8125	714615.5	762897.875	663955.0625	525912.375	655017.875	609201.5	743091.1875	860339.6875	593593
A0A0B5ESS3	Peptidase M23	118513.5234375	84710.5078125	119979.1796875	44965.30078125	23888.8828125	8157.517578125	74475.4921875	96587.7265625	206740.78125	101153.046875	90028.703125	123214.921875	18390.87890625	15733.431640625	18240.126953125	125006.546875	261794.65625	190594.359375	9967.0185546875	55329.00390625	Filtered	4674.76123046875	Filtered	159001.078125	107727.9375	124743.7421875	65646.328125	15347.353515625	8471.208984375	97907.359375	197957.140625	122378.5546875
A0A0B5ESS4	Acyl carrier protein	383301.125	323202.84375	414438.40625	16821.25	26078.025390625	19747.41015625	30148.98828125	25980.3125	73825.015625	124107.8984375	175154.171875	160985.5	10031.359375	37603.08203125	22209.939453125	15149.423828125	19571.439453125	49109.5	277141.40625	433714.84375	597934.9375	137062.125	172768.5625	56991.9140625	69315.9453125	51783.234375	16449.318359375	25336.521484375	96873.8125	8914.693359375	17848.046875	54282.4453125
A0A0B5ESS5	UTP--glucose-1-phosphate uridylyltransferase	116426.265625	124862.140625	186250.09375	272587.09375	179593.421875	227531.8125	221482.328125	186346.53125	245250.9375	219730.09375	233167.59375	105861.953125	117085.6640625	91846.9765625	164401.515625	239940.21875	258972.421875	446731.75	310.876953125	28401.01171875	296.2921142578125	109128.8828125	180232.703125	134654.8125	110946.390625	126135.6875	132805.828125	90047.21875	74051.0390625	123241.359375	111459.9296875	77571.1015625
A0A0B5ESS6	DNA-binding protein	45940.20703125	94726.390625	59429.82421875	216361.40625	215629.375	144070.578125	503318.25	410728.6875	454947.8125	37267.84765625	46732.48046875	50451.66796875	183254.1875	262750.78125	177991.3125	414016.28125	522157.375	371511.90625	75733.5703125	175561.609375	32835.2734375	163676.15625	111087.234375	203145.328125	264752.4375	229494.515625	225395.265625	223268.046875	201965.3125	288933.6875	202972.765625	361668.03125
A0A0B5EST4	Alkyl hydroperoxide reductase/ thiol specific antioxidant/ Mal allergen	2385947.5	1629984.5	1780870.25	676459.25	696022.0625	1097950.875	871892.625	1070140	831211.4375	2107962.25	1716008	2011044.5	1055995	939183.9375	777231.5625	924181.375	624735.3125	807492.0625	1822450	1078583.625	1608586.875	528938.5625	399812	744563	722182.0625	609643	1275773.375	743192.125	810428.8125	512176.6875	706512	564089.5625
A0A0B5ESU2	Aconitate hydratase	5370845.5	7439993.5	7974629	5560975	5448810.5	8421689	2945032.25	2861751.5	3262227.75	4935962	5540858.5	4620918.5	7572486.5	5994493.5	6105982.5	5571291.5	4764784	5150646.5	11542709	41887200	35687712	6476961	8008047.5	5904316.5	5632234.5	5472142.5	4204819.5	7873055.5	6949802.5	5070980.5	4575657.5	4488549
